,주소,위도,경도,전화번호,재학생 수,남학생 수,여학생 수,홈페이지,계열
순심여자고등학교,경상북도 칠곡군 왜관읍 남부1길 22,35.9864771816667,128.395825326727,054-971-1173,442명,0명,442명,http://school.gyo6.net/sunsim-gh,일반계 
안동중앙고등학교,경상북도 안동시 서악길 45,36.5600274842971,128.708754033723,054-852-2223,386명,386명,0명,http://adja.school.gyo6.net,일반계 
문경여자고등학교,경상북도 문경시 여고길 40,36.5940649751235,128.19448286911,054-553-2565,338명,0명,338명,http://school.gyo6.net/mungyeong,일반계 
경북일고등학교,경상북도 예천군 호명면 행복로 193,36.5791893628532,128.484678640737,054-522-8002,552명,289명,263명,http://school.gyo6.net/gyeongbuk,일반계 
대구가톨릭대학교사범대학부속무학고등학교,경상북도 경산시 하양읍 금송로 71-11,35.9200286897338,128.815991240029,053-854-5867,594명,594명,0명,http://school.gyo6.net/muhakgo,일반계 
영주여자고등학교,경상북도 영주시 명륜길 58,36.8302199399543,128.628789324007,054-639-1703,384명,0명,384명,http://school.gyo6.net/yeongju-girl,일반계 
경북체육고등학교,경상북도 경산시 경안로 43,35.8122261904859,128.738053391997,053-719-7711,200명,135명,65명,http://school.gyo6.net/gbche,일반계  | 체육계 
문명중학교,경상북도 경산시 경청로230길 30,35.8050321520574,128.745139431877,053-811-7316,301명,301명,0명,http://school.gyo6.net/munmyeongms,일반계 
금오고등학교,경상북도 구미시 박정희로25길 15,36.1089499379325,128.355631933369,054-456-4365,671명,344명,327명,http://school.gyo6.net/geumohs,일반계 
죽변고등학교,경상북도 울진군 죽변면 죽변4길 19,37.0652152009047,129.421328946036,054-783-7440,252명,135명,117명,http://school.gyo6.net/jbhs,상업계  | 일반계 
평해정보고등학교,경상북도 울진군 평해읍 평해7길 61-3,36.7289143436786,129.442967672239,054-787-2007,58명,48명,10명,http://school.gyo6.net/phhs,상업계 
포항보건고등학교,경상북도 포항시 북구 죽장면 일광길 2,36.1639166311389,129.093228931074,054-243-3203,70명,19명,51명,http://school.gyo6.net/gbnursinghs,가사계  | 일반계 
상주여자고등학교,경상북도 상주시 삼백로 315,36.4205062903594,128.178779128086,054-530-8600,338명,0명,338명,http://school.gyo6.net/sangjughs,일반계 
영천여자고등학교,경상북도 영천시 최무선로 180,35.9623612811745,128.920144399074,054-332-6912,243명,0명,243명,http://school.gyo6.net/yeongcheon-girls,일반계 
선화여자고등학교,경상북도 영천시 상아탑길 36,35.9679778124443,128.922681228215,054-333-3435,323명,0명,323명,http://school.gyo6.net/yeongcheon-sunhwa,일반계 
구미고등학교,경상북도 구미시 문장로 42,36.1377773626756,128.332716206952,054-452-9115,727명,727명,0명,http://school.gyo6.net/gumigo,일반계 
오천고등학교,경상북도 포항시 남구 오천읍 해병로 293,35.9690248787191,129.412741523188,054-291-8401,562명,234명,328명,http://www.ocheon.hs.kr,일반계 
사곡고등학교,경상북도 구미시 박정희로 195,36.0968560547434,128.352797035818,054-713-2500,738명,379명,359명,http://school.gyo6.net/sagok,일반계 
의성고등학교,경상북도 의성군 의성읍 군청길 57,36.3533589626644,128.700210236642,054-832-0116,157명,157명,0명,http://school.gyo6.net/us,일반계 
경상북도 세명고등학교,충청북도 제천시 세명로 88,37.1831302375705,128.197790661501,043-643-5717,535명,277명,258명,http://semyung.hs.kr,일반계 
문창고등학교,경상북도 문경시 돈달로 145,36.6035254427862,128.200306258074,054-556-1510,335명,335명,0명,http://school.gyo6.net/munchang,일반계 
오상고등학교,경상북도 구미시 장천면 강동로 164,36.1250253450443,128.496194190439,054-471-5037,734명,415명,319명,http://school.gyo6.net/osanghs,일반계 
신라공업고등학교,경상북도 경주시 천북면 천북로 41-21,35.8936469022681,129.242522021957,054-774-7672,504명,504명,0명,http://www.silla.hs.kr,공업계  | 기계금속자동차계  | 전기전자통신계 
포항중앙여자고등학교,경상북도 포항시 북구 소티재로151번길 7,36.0637337520167,129.348611820648,054-700-2000,567명,0명,567명,http://school.gyo6.net/pjgh,일반계 
경산여자고등학교,경상북도 경산시 경산로 91,35.8177642002154,128.729945442009,053-811-4066,911명,0명,911명,http://school.gyo6.net/gsgh,일반계 
영천고등학교,경상북도 영천시 영천고2길 12,35.9735071373159,128.944751973849,054-333-3523,286명,286명,0명,http://school.gyo6.net/yeongcheon,일반계 
포항예술고등학교,경상북도 포항시 북구 흥해읍 연화길 56,36.051811151797,129.314806099941,054-262-5400,266명,53명,213명,http://pharts.hs.kr/,예술계  | 일반계 
경북생활과학고등학교,경상북도 구미시 해평면 강동로 1654,36.1996011308034,128.392201380495,054-474-2593,354명,77명,277명,http://school.gyo6.net/gbds,가사계 
대가야고등학교,경상북도 고령군 대가야읍 가야금길 36,35.7441136022719,128.271427875456,054-954-3516,315명,190명,125명,http://school.gyo6.net/daegaya,일반계 
김천중앙고등학교,경상북도 김천시 남김천대로 3363,36.0877870742935,128.10550946737,054-435-4011,385명,385명,0명,http://school.gyo6.net/kcjahs,일반계 
영남삼육고등학교,경상북도 경산시 남산면 서원길 58-31,35.7874750801421,128.828679712718,053-852-3661,158명,71명,87명,http://school.gyo6.net/yn36,일반계 
영양고등학교,경상북도 영양군 영양읍 중앙로 81,36.6607743352052,129.110821603957,054-682-1602,77명,77명,0명,http://school.gyo6.net/yy,일반계 
대동고등학교,경상북도 포항시 북구 우창서길 34,36.0583114470308,129.3571483683,054-241-1216,572명,572명,0명,http://school.gyo6.net/daedonghs,일반계 
포항과학기술고등학교,경상북도 포항시 남구 구룡포읍 호미로 341,35.9917835586844,129.566181571611,054-276-5046,83명,40명,43명,http://school.gyo6.net/psths,가사계  | 상업계  | 수산계  | 수산해운계  | 일반계 
경북기계금속고등학교,경상북도 경산시 자인면 일연로 93,35.8198905493921,128.821772305316,053-859-3800,288명,288명,0명,http://school.gyo6.net/gbgigo/,공동실습소  | 공업계  | 기계금속자동차계 
경상북도 대영고등학교,서울특별시 영등포구 도림로86길 16,37.5036530645899,126.905518076656,02-847-2019,759명,460명,299명,http://dy.sen.hs.kr,일반계 
두호고등학교,경상북도 포항시 북구 학전로111번길 21,36.0627896148947,129.373204945167,054-250-7260,611명,264명,347명,http://school.gyo6.net/duhohs,일반계 
수비고등학교,경상북도 영양군 수비면 낙동정맥로 2417,36.765022870529,129.203752155069,054-682-9050,24명,15명,9명,http://school.gyo6.net/subihs,일반계 
현서고등학교,경상북도 청송군 현서면 구덕길 74,36.281450407376,128.898623339163,054-872-5102,43명,22명,21명,http://hse.school.gyo6.net,일반계 
대경문화예술고등학교,경상북도 경산시 자인면 단북1길 65,35.8344517618075,128.821046976231,053-850-1197,110명,56명,54명,http://www.dkcahs.co.kr,대안  | 일반계 
영덕여자고등학교,경상북도 영덕군 영덕읍 영덕로 206,36.4131671384906,129.374551865501,054-732-6716,125명,0명,125명,http://yeongdeokg.school.gyo6.net,일반계 
