,주소,위도,경도,전화번호,재학생 수,남학생 수,여학생 수,홈페이지,계열
창원경일여자고등학교,경상남도 창원시 성산구 두대로 163,35.2273146732954,128.66248611227,055-274-0040,422명,0명,422명,http://cwgyeongilg-h.gne.go.kr,일반계 
김해한일여자고등학교,경상남도 김해시 삼안로112번길 1,35.2392419467032,128.91667558506,1600-6992,405명,0명,405명,http://khanil-h.gne.go.kr/,상업계 
합포고등학교,경상남도 창원시 마산합포구 무학로 458,35.2094121899909,128.5643385877,055-240-4100,469명,325명,144명,http://happo-h.gne.go.kr/,일반계 
거창대성고등학교,경상남도 거창군 거창읍 거열로 81,35.6903264720698,127.904022369134,055-943-6816,458명,458명,0명,http://gcdaeseong-h.gne.go.kr/,일반계 
김해분성여자고등학교,경상남도 김해시 삼계로 171,35.2666238467743,128.873868698114,055-340-8600,569명,0명,569명,http://khbsg-h.gne.go.kr,일반계 
진주고등학교,경상남도 진주시 의곡길 29,35.2000965354561,128.080235135137,055-741-2611,553명,553명,0명,http://jinju-h.gne.go.kr/,일반계 
진주고등학교부설방송통신고등학교,경상남도 진주시 의곡길 29,35.2000965354561,128.080235135137,055-746-2613,264명,46명,218명,http://www.cyber.hs.kr,일반계 
경상남도동원고등학교,경상남도 통영시 광도면 용호로 12-29,34.8694914244703,128.41312054029,055-645-3327,802명,542명,260명,http://dongwon-hs.gne.go.kr,상업계  | 일반계 
창원천광학교,경상남도 창원시 성산구 원이대로878번길 20,35.2106818391821,128.692649127941,055-283-2997,238명,0명,0명,http://cheongwang-s.gne.go.kr/cheongwang-s/main.do,일반계 
명신고등학교,경상남도 진주시 대신로 614,35.2157198462691,128.114396937049,055-753-0011,609명,609명,0명,http://myungshin-h.gne.go.kr,일반계 
진양고등학교,경상남도 진주시 충의로100번길 12,35.1758160065726,128.152119185535,055-761-4011,623명,347명,276명,http://jinyang-h.gne.go.kr/,일반계 
진주외국어고등학교,경상남도 진주시 일반성면 동부로 2014-6,35.1696561814851,128.281667952322,055-761-7566,136명,77명,59명,http://jinju-f-h.gne.go.kr,상업계  | 외국어계  | 일반계 
밀성고등학교,경상남도 밀양시 석정로 127,35.5015485342887,128.750923782839,055-354-3084,423명,209명,214명,http://milseong-h.gne.go.kr/,일반계 
경남자영고등학교,경상남도 사천시 정동면 옥산로 143,35.0784422921008,128.100412550682,055-855-0223,246명,129명,117명,http://gnjayeong-h.gne.go.kr,농업계 
창선고등학교,경상남도 남해군 창선면 창선로 97-12,34.8574955201497,128.012231826952,055-867-1726,140명,84명,56명,http://changseon-h.gne.go.kr,상업계  | 일반계 
창원신월고등학교,경상남도 창원시 성산구 신월로 66,35.2268377252433,128.693671883358,055-262-1265,564명,287명,277명,http://cwsinwol-h.gne.go.kr/,일반계 
사천고등학교,경상남도 사천시 사천읍 동문로 95,35.0870270714793,128.095990760682,055-855-1206,557명,261명,296명,http://sacheon-h.gne.go.kr,일반계 
야로고등학교,경상남도 합천군 야로면 역산길 13,35.7032431448459,128.169723246835,055-932-6785,68명,34명,34명,http://yaro-h.gne.go.kr,일반계 
김해여자고등학교,경상남도 김해시 향교길 9,35.2405529050159,128.881033601032,055-310-3500,633명,0명,633명,http://kumbul-h.gne.go.kr,일반계 
김해분성고등학교,경상남도 김해시 가야로147번길 29,35.2654778374898,128.874553443759,055-331-2150,641명,641명,0명,http://www.bunsung.hs.kr,일반계 
통영잠포학교,경상남도 통영시 도산면 도산일주로 1705,34.8806818517531,128.358040288566,055-646-9893,99명,0명,0명,http://tyjampo-s.gne.go.kr,일반계 
진해고등학교,경상남도 창원시 진해구 여좌로 100,35.1608116244956,128.665178884498,055-546-2361,842명,842명,0명,http://jinhae-h.gne.go.kr/,일반계 
마산삼진고등학교,경상남도 창원시 마산합포구 진동면 삼진의거대로 661-13,35.1186058925822,128.488704531696,055-271-2171,423명,210명,213명,http://samjin-h.gne.go.kr,일반계 
마산내서여자고등학교,경상남도 창원시 마산회원구 내서읍 삼풍로 133,35.2372906222591,128.502866678048,055-231-7300,673명,0명,673명,http://msnsg-h.gne.go.kr/,일반계 
창원대산고등학교,경상남도 창원시 의창구 대산면 진산대로 378,35.3333445855717,128.710347424496,055-291-4331,473명,221명,252명,http://cwds-h.gne.go.kr,일반계 
경상남도덕산고등학교,경상남도 산청군 시천면 남명로159번길 1,35.2759243075308,127.834645753809,055-973-4814,67명,38명,29명,http://deoksan-h.gne.go.kr,일반계 
함안고등학교,경상남도 함안군 가야읍 함안대로 630,35.2821326818366,128.403305145623,055-582-2581,397명,224명,173명,http://haman-h.gne.go.kr,농업계  | 일반계 
김해삼방고등학교,경상남도 김해시 신어산길 17,35.2553417806618,128.903025424847,055-312-8322,604명,309명,295명,http://ghsambang-h.gne.go.kr,일반계 
충렬여자고등학교,경상남도 통영시 용남면 견내량로 70,34.8868877467241,128.465049182599,055-645-4050,455명,0명,455명,http://chungryol-h.gne.go.kr,상업계  | 일반계 
산청고등학교,경상남도 산청군 산청읍 웅석봉로86번길 9-12,35.4100168211844,127.871096164153,055-973-0781,328명,143명,185명,http://sancheong-h.gne.go.kr,일반계 
의령은광학교,경상남도 의령군 가례면 홍의로 236,35.3300769599294,128.225918543787,055-572-8436,65명,0명,0명,http://eungwang-s.gne.go.kr,일반계 
남해정보산업고등학교,경상남도 남해군 고현면 탑동로 46,34.897069731787,127.873978538293,055-862-3123,69명,36명,33명,http://namhaei-h.gne.go.kr/,농업계  | 상업계 
거제옥포고등학교,경상남도 거제시 연초면 국산로 27,34.9054080732463,128.685992495653,055-638-5982,930명,472명,458명,http://okpo-h.gne.go.kr/,일반계 
경남외국어고등학교,경상남도 양산시 어실로 388,35.3971254153784,129.013424465404,055-383-6601,538명,186명,352명,http://knfl-h.gne.go.kr/,외국어계 
경남관광고등학교,경상남도 창원시 의창구 사림로29번길 12,35.2485498931526,128.675262797463,055-277-6871,577명,275명,302명,http://gntour-h.gne.go.kr/,가사계  | 상업계 
창원기계공업고등학교,경상남도 창원시 성산구 두대로 219,35.2260637407062,128.666518608876,055-282-5081,980명,957명,23명,http://yongzi-h.gne.go.kr,공업계 
대아고등학교,경상남도 진주시 서장대로185번길 14,35.1899281873726,128.058388901858,055-746-0054,728명,728명,0명,http://daea-h.gne.go.kr/daea-h/main.do,일반계 
양산고등학교,경상남도 양산시 호국학도병길 2,35.3486625636321,129.044555087801,055-384-9502,894명,894명,0명,http://www.yangsan-h.gne.go.kr,일반계 
김해영운고등학교,경상남도 김해시 인제로284번길 33,35.2546746246872,128.905716773545,055-310-7300,566명,298명,268명,http://ghyeongun-h.gne.go.kr,일반계 
거제중앙고등학교,경상남도 거제시 중곡로2길 61,34.8928558087942,128.637235165959,055-632-8660,1012명,524명,488명,http://gjjungang-h.gne.go.kr,일반계 
창원용호고등학교,경상남도 창원시 성산구 용호로 29,35.2340983095277,128.676689060939,055-286-7004,566명,253명,313명,http://cwyongho-h.gne.go.kr,일반계 
경남전자고등학교,경상남도 창원시 마산합포구 노산북6길 63,35.2150738159739,128.573381203073,055-246-7183,151명,151명,0명,http://kyeongnam-el-h.gne.go.kr,공업계 
보광고등학교,경상남도 양산시 하북면 신평로 46,35.4918679846393,129.0873186904,055-382-6650,338명,194명,144명,http://bokwang-h.gne.go.kr,일반계 
진해세화여자고등학교,경상남도 창원시 진해구 병암북로4번길 41,35.1614104475708,128.69421717403,055-545-3111,650명,0명,650명,http://jhsehwayeo-h.gne.go.kr,상업계  | 일반계 
