,주소,위도,경도,전화번호,재학생 수,남학생 수,여학생 수,홈페이지,계열
백암고등학교,서울특별시 양천구 신정로13길 16,37.5121962622678,126.844376986498,02-2696-0110,968명,500명,468명,http://baegam.sen.hs.kr,일반계 
경성고등학교,서울특별시 마포구 성미산로 111,37.563510635781,126.919166278819,02-3140-1168,638명,638명,0명,http://gyeongseong.sen.hs.kr,일반계 
배명고등학교,서울특별시 송파구 삼학사로 11,37.4976894981876,127.095811765574,070-4014-2632,819명,819명,0명,http://bm.sen.hs.kr,일반계 
오금고등학교,서울특별시 송파구 중대로 247,37.5045321738186,127.128968951167,02-406-0592,818명,374명,444명,http://ogeum.sen.hs.kr,일반계 
경기여자고등학교부설방송통신고등학교,서울특별시 강남구 삼성로 29,37.4869571488922,127.066101597746,02-573-6796,336명,0명,336명,http://www.kgg.hs.kr,일반계 
세명컴퓨터고등학교,서울특별시 은평구 통일로92가길 33,37.6278475739332,126.923545504491,02-354-1323,573명,521명,52명,http://smc.sen.hs.kr,특성화 
혜화여자고등학교,서울특별시 강북구 인수봉로 127,37.6313084157842,127.013212021303,02-985-8415,620명,0명,620명,http://hyehwa-h.sen.hs.kr,일반계 
정의여자고등학교,서울특별시 도봉구 노해로49길 69,37.6533558400471,127.032427255133,02-992-5104,697명,0명,697명,http://jeongeui.sen.hs.kr,일반계 
보인고등학교,서울특별시 송파구 오금로49길 18,37.4975692004431,127.139517839227,02-2043-6021,1093명,1093명,0명,http://www.boin.hs.kr,상업계  | 일반계 
잠실고등학교,서울특별시 송파구 올림픽로33길 71,37.522930433109,127.106515037791,02-2141-3700,616명,616명,0명,http://jamsil.sen.hs.kr,일반계 
휘경여자고등학교,서울특별시 동대문구 한천로 247,37.5819005156881,127.067434080061,02-2245-2307,678명,0명,678명,http://hwikyung.sen.hs.kr,일반계 
상암고등학교,서울특별시 마포구 월드컵북로 445,37.5813414106022,126.883394497343,02-373-0041,831명,252명,579명,http://sangam.sen.hs.kr,일반계 
경인고등학교,서울특별시 구로구 경인로46길 31,37.4959926823743,126.86542887783,02-2618-3043,1079명,589명,490명,http://kyeongin.sen.hs.kr,일반계 
서울컨벤션고등학교,서울특별시 강동구 동남로 964,37.5592845614915,127.158215928554,02-3427-7400,651명,312명,339명,http://seoul-chs.sen.hs.kr,상업계 
청원고등학교,서울특별시 노원구 한글비석로 506,37.6652515464657,127.062532889006,02-3399-7771,1098명,1098명,0명,http://cheongwon.sen.hs.kr,일반계 
둔촌고등학교,서울특별시 강동구 명일로 140,37.531432583881,127.143808707936,02-485-9873,644명,368명,276명,https://doonchon.sen.hs.kr/,일반계 
성동글로벌경영고등학교,서울특별시 중구 퇴계로 375,37.5658547150955,127.0135246262,02-2252-1932,327명,0명,327명,http://sdglobal.sen.hs.kr,가사계  | 공업계  | 상업계  | 특성화 
금천문화예술정보학교,서울특별시 금천구 남부순환로126길 25,37.4792685652716,126.907219449459,02-2039-9910,28명,8명,20명,http://geumcheon.sen.sc.kr,일반계  | 전문계  | 통합계 
한영외국어고등학교,서울특별시 강동구 동남로 832,37.5490844724683,127.156927612469,02-6954-1703,664명,134명,530명,http://hyfl.sen.hs.kr,외국어계 
서울과학고등학교,서울특별시 종로구 혜화로 63,37.5915480465968,126.998436321282,02-740-6299,383명,350명,33명,http://www.sshs.hs.kr,과학계  | 일반계 
성수고등학교,서울특별시 성동구 서울숲길 18,37.5473418143935,127.038253431317,02-6913-3520,469명,197명,272명,http://seongsu.sen.hs.kr,일반계 
중경고등학교,서울특별시 용산구 이촌로84길 34,37.5176803956953,126.975638256286,02-793-2540,387명,176명,211명,http://jungkyung.sen.hs.kr,일반계 
이화여자대학교사범대학부속이화금란고등학교,서울특별시 서대문구 성산로 560,37.5663888550725,126.947355714248,02-361-6200,1092명,312명,780명,http://edaebugo.sen.hs.kr,일반계 
상일여자고등학교,서울특별시 강동구 천호대로219길 61,37.5485874781342,127.170823536325,02-428-0435,659명,0명,659명,http://sangil.sen.hs.kr,일반계 
목동고등학교,서울특별시 양천구 목동동로2길 68,37.5092159752312,126.86019842592,02-2652-1701,1064명,0명,1064명,https://mokdong.sen.hs.kr/,일반계 
유한공업고등학교,서울특별시 구로구 경인로 8,37.4879765968891,126.823290699072,02-2610-0993,504명,434명,70명,http://yuhan.sen.hs.kr,특성화 
숭의여자고등학교,서울특별시 동작구 여의대방로36길 79,37.507364139341,126.92924328346,02-810-7800,729명,0명,729명,http://soongeui.sen.hs.kr,일반계 
서울산업정보학교,서울특별시 관악구 신림로 67,37.4705041702937,126.941940568518,02-6331-1900,43명,17명,26명,http://sis.sen.sc.kr,공업계  | 통합계 
서울인공지능고등학교,서울특별시 송파구 양산로 21,37.4916482412209,127.142085431868,"02-6711-0508,0595",346명,310명,36명,https://seoulai.sen.hs.kr,공업계 
국립전통예술고등학교,서울특별시 금천구 시흥대로38길 62,37.4463706879704,126.906463378333,02-896-1094,523명,103명,420명,http://kugak-am.sen.hs.kr,예술계 
미림여자정보과학고등학교,서울특별시 관악구 호암로 546,37.4661018035835,126.931927855676,02-872-4071,307명,0명,307명,http://www.e-mirim.hs.kr,공업계  | 특성화 
서울의료보건고등학교,서울특별시 중구 만리재로37길 30,37.5572980883659,126.966720324892,02-392-6666,287명,0명,287명,http://smh.sen.hs.kr,상업계 가사계  | 상업계 
오류고등학교,서울특별시 구로구 오리로21길 2,37.5003550678039,126.827683012604,02-2684-2300,458명,0명,458명,http://oryu.sen.hs.kr,일반계 
서울도시과학기술고등학교,서울특별시 성북구 종암로 196,37.6078128032701,127.033044179358,02-940-2500,348명,314명,34명,http://sust.sen.hs.kr,공업계 
세종과학고등학교,서울특별시 구로구 오리로21길 79,37.4975693967975,126.827351739435,02-2060-4133,420명,331명,89명,http://sjsh.sen.hs.kr,과학계 
개포고등학교,서울특별시 강남구 개포로 402,37.4849602867225,127.059406502269,02-576-3333,639명,296명,343명,http://gaepo.sen.hs.kr,일반계 
경기고등학교,서울특별시 강남구 영동대로 643,37.517564539911,127.056075505663,02-3496-7300,1065명,1065명,0명,http://kyunggi.sen.hs.kr,일반계 
선정고등학교,서울특별시 은평구 서오릉로20길 19,37.6187045126614,126.909031611714,02-3156-1500,1098명,539명,559명,http://sunjung.sen.hs.kr,일반계 
신일고등학교,서울특별시 강북구 솔매로49길 20,37.627967222367,127.028403050284,02-989-4151,1007명,1007명,0명,http://www.shin-il.hs.kr,일반계 
동성고등학교,서울특별시 종로구 대학로 156,37.5849699592551,127.003097645534,02-3671-9100,590명,590명,0명,http://www.dongsung.hs.kr,일반계 
양재고등학교,서울특별시 서초구 남부순환로346길 9,37.4824216431127,127.032079625373,02-571-4457,862명,492명,370명,http://yangjae.sen.hs.kr,일반계 
경희여자고등학교,서울특별시 동대문구 경희대로 26,37.5939491407769,127.054890960564,02-966-4560,390명,0명,390명,http://kyunghee.sen.hs.kr,일반계 
창동고등학교,서울특별시 도봉구 노해로62길 7,37.6510357712645,127.038819095625,02-3146-0600,1042명,589명,453명,http://changdong.sen.hs.kr,일반계 
구일고등학교,서울특별시 구로구 구일로 90-51,37.4935052933826,126.874618469825,02-858-2549,704명,331명,373명,http://guil.sen.hs.kr,일반계 
서울미술고등학교,서울특별시 관악구 남부순환로247길 26,37.4766963066016,126.966748525059,02-872-2111,540명,92명,448명,http://seoul-art.sen.hs.kr,예술계 예술계 
오디세이학교,서울특별시 종로구 종로58길 30,37.5721095475785,127.01741265638,02-2256-4120,91명,39명,52명,http://odyssey.hs.kr,일반계 
대진고등학교,서울특별시 노원구 공릉로62가길 47,37.6378068538477,127.076090022542,02-976-0067,822명,822명,0명,http://daejin.sen.hs.kr,일반계 
한국삼육고등학교,서울특별시 노원구 화랑로 815,37.643357369067,127.108850343184,02-6395-3636,456명,242명,214명,https://sahmyook.sen.hs.kr,일반계 
선일빅데이터고등학교,서울특별시 은평구 갈현로29길 27,37.6203042094228,126.911993073275,02-355-5648,365명,0명,365명,https://bigdata.sen.hs.kr/,특성화 
원묵고등학교,서울특별시 중랑구 숙선옹주로 82,37.6152323139525,127.085507784516,02-3422-3573,626명,325명,301명,http://wonmook.sen.hs.kr,일반계 
예림디자인고등학교,서울특별시 구로구 오리로21길 2,37.5003550678039,126.827683012604,02-2617-2333,388명,0명,388명,http://yerim.sen.hs.kr,상업계 
연세대학교재활학교,서울특별시 서대문구 연세로 50,37.5638064365127,126.942930940634,02-2123-8141,102명,0명,0명,http://yonsei.sen.sc.kr,일반계 
서울다솜관광고등학교,서울특별시 종로구 종로58길 30,37.5721095475785,127.01741265638,02-6743-0501,116명,63명,53명,http://sds.sen.hs.kr,통합계 
삼각산고등학교,서울특별시 강북구 삼양로19길 40,37.6162857334914,127.020107911458,02-980-2290,584명,294명,290명,http://samgaksan.sen.hs.kr,일반계 
숭문고등학교,서울특별시 마포구 숭문길 99,37.5508908073511,126.945768932715,02-716-2980,495명,495명,0명,http://soongmoon.sen.hs.kr,일반계 
서울공업고등학교,서울특별시 동작구 대방동1길 46,37.5019012578828,126.922363030415,02-2082-1810,1096명,928명,168명,http://seoul-th.sen.hs.kr,공업계 공업계 
청원여자고등학교,서울특별시 노원구 한글비석로 506,37.6652515464657,127.062532889006,02-3399-7811,882명,0명,882명,http://cheongwon-gh.sen.hs.kr,일반계 
서울관광고등학교,서울특별시 관악구 은천로15길 25,37.4878154195732,126.943760849751,02-886-9165,539명,243명,296명,http://seoul-tour.sen.hs.kr,상업계  | 특성화 
성남고등학교,서울특별시 동작구 대방동길 74,37.5052815748623,126.926615278225,02-815-3645,984명,984명,0명,http://www.sungnam.hs.kr,일반계 
성암국제무역고등학교,서울특별시 강북구 도봉로29길 52,37.6204135324231,127.023905892641,02-2179-1717,407명,0명,407명,http://seongam.sen.hs.kr,특성화 
압구정고등학교,서울특별시 강남구 압구정로39길 20,37.5311339475008,127.032711640733,02-549-0214,568명,193명,375명,http://apgujeong.sen.hs.kr,일반계 
은평고등학교,서울특별시 은평구 갈현로15길 47,37.6091520473272,126.905808015137,02-383-0872,475명,247명,228명,http://ep.sen.hs.kr,일반계 
경기여자고등학교,서울특별시 강남구 삼성로 29,37.4869571488922,127.066101597746,02-573-6797,1065명,0명,1065명,http://kgg.sen.hs.kr,일반계 
용화여자고등학교,서울특별시 노원구 동일로 1461,37.6591313767305,127.058280693098,02-950-3500,775명,0명,775명,http://www.yonghwa.hs.kr/,일반계 
서울외국어고등학교,서울특별시 도봉구 덕릉로66길 22,37.6457807932104,127.0515086969,1670-1005,637명,153명,484명,http://sfl.sen.hs.kr,외국어계 
상계고등학교,서울특별시 노원구 노해로 432,37.652724684304,127.055453430868,02-6477-0700,741명,741명,0명,http://sanggye.sen.hs.kr,일반계 
대동세무고등학교,서울특별시 종로구 계동길 84-10,37.5815827310558,126.987951316186,02-763-1631,566명,261명,305명,http://daedong.sen.hs.kr,특성화 
서초고등학교,서울특별시 서초구 반포대로27길 29,37.4896116868936,127.005378249754,02-584-4234,808명,424명,384명,http://seocho.sen.hs.kr,일반계 
광신고등학교,서울특별시 관악구 광신길 141,37.4644762024804,126.925940565455,02-881-8532,507명,243명,264명,http://kwangshin.sen.hs.kr,일반계 
경신고등학교,서울특별시 종로구 혜화로 74,37.5922022663657,126.999531005507,02-762-0393,465명,465명,0명,http://kyungshin.sen.hs.kr,일반계 
서일문화예술고등학교,서울특별시 종로구 지봉로17길 49,37.5793793625106,127.012792681686,02-763-5863,319명,113명,206명,http://seoil.sen.hs.kr,상업계 
태릉고등학교,서울특별시 중랑구 신내로23길 36,37.6189925408244,127.085819844147,02-6211-8585,708명,399명,309명,http://taereung.sen.hs.kr,일반계 
한국제과학교,서울특별시 영등포구 여의대방로61길 42,37.5159630199729,126.922035366789,02-843-6042,26명,7명,19명,http://www.kib.or.kr,제과제빵계 
상명대학교사범대학부속여자고등학교,서울특별시 종로구 홍지문2길 20,37.604108905882,126.955159496571,02-396-6302,423명,0명,423명,http://sangmyung-agh.sen.hs.kr,일반계 
영락의료과학고등학교,서울특별시 관악구 청룡16길 25,37.4765425944329,126.945416385602,02-884-1004,309명,177명,132명,http://youngnak-c.sen.hs.kr,상업계 
구암고등학교,서울특별시 관악구 성현로 57,37.4924598533601,126.949783193871,02-879-9823,580명,286명,294명,http://guahm.sen.hs.kr,일반계 
은평문화예술정보학교,서울특별시 은평구 가좌로 208,37.5895224059645,126.919265533812,02-3152-5700,22명,8명,14명,http://ep.sen.sc.kr,통합계 
해성여자고등학교,서울특별시 동대문구 전농로20길 31,37.5818725994505,127.056976879173,070-7860-7100,605명,0명,605명,http://haesung-g.hs.kr,일반계 
장충고등학교,서울특별시 중구 동호로15길 93,37.5535149002283,127.006414953028,02-2233-9990,363명,363명,0명,http://jangchung.sen.hs.kr,일반계 
이화여자외국어고등학교,서울특별시 중구 통일로4길 30,37.5655773233848,126.969641663889,02-2176-1992,390명,0명,390명,http://www.ewha-gfh.hs.kr,외국어계 
영동고등학교,서울특별시 강남구 선릉로 742,37.5213890143821,127.043739258782,02-542-5071,797명,797명,0명,http://yd.sen.hs.kr,일반계 
세현고등학교,서울특별시 강서구 허준로 227,37.5604306618095,126.863621128106,02-3663-1495,436명,181명,255명,http://sehyun.sen.hs.kr,일반계 
대진여자고등학교,서울특별시 노원구 공릉로 438,37.6461248249441,127.06719658578,02-979-2327,874명,0명,874명,http://daejinw.sen.hs.kr,일반계 
광문고등학교,서울특별시 강동구 동남로 968,37.560461810282,127.158546302765,02-427-2870,1033명,644명,389명,http://gwangmun.sen.hs.kr,일반계 
서울체육고등학교,서울특별시 송파구 강동대로 232,37.5223303821085,127.129822552593,02-2140-9801,356명,232명,124명,http://seoul-ph.sen.hs.kr,체육계 
환일고등학교,서울특별시 중구 환일길 47,37.5537559309443,126.962588449936,02-390-7113,529명,529명,0명,https://www.hwanil.hs.kr,일반계 
백석예술학교,서울특별시 서초구 방배로9길 23,37.4803713866046,126.996896954333,02-520-0700,별점1.5/54,0명,0명,http://www.bau.ac.kr,예술계 예술계 
누원고등학교,서울특별시 도봉구 마들로 849,37.6855689580624,127.049932683549,02-3492-7595,403명,212명,191명,http://noowon.sen.hs.kr,일반계 
덕원여자고등학교,서울특별시 강서구 강서로45길 91-44,37.5486225773288,126.829024518952,02-2660-7800,962명,0명,962명,http://deokwon.sen.hs.kr,일반계 
대원고등학교,서울특별시 광진구 용마산로22길 26,37.5624502219725,127.089376716312,02-2204-1569,723명,723명,0명,http://daewon.sen.hs.kr,일반계 
구로고등학교,서울특별시 구로구 가마산로27길 45,37.4988400846064,126.890309191986,02-851-2065,892명,487명,405명,http://guro.sen.hs.kr,일반계 
면목고등학교,서울특별시 중랑구 용마산로72길 36-14,37.5846634085871,127.097270640409,02-435-0002,591명,591명,0명,http://mmhs.sen.hs.kr,일반계 
대영고등학교,서울특별시 영등포구 도림로86길 16,37.5036530645899,126.905518076656,02-847-2019,759명,460명,299명,http://dy.sen.hs.kr,일반계 
은평메디텍고등학교,서울특별시 은평구 진관2로 57-57,37.6353465248875,126.929704776155,070-4020-6800,408명,282명,126명,http://eunpyeong.sen.hs.kr,공업계 
창문여자고등학교,서울특별시 강북구 월계로 61,37.6134009168268,127.035828005248,02-986-1701,922명,0명,922명,http://changmun.sen.hs.kr,일반계 
한성여자고등학교,서울특별시 성북구 삼선교로16길 117,37.583064896247,127.011742675693,02-742-2845,610명,0명,610명,http://hansung-g.sen.hs.kr,일반계 
동작고등학교,서울특별시 동작구 솔밭로 51,37.4826019423842,126.965086250636,02-588-4196,685명,268명,417명,http://dongjak.sen.hs.kr,일반계 
보성여자고등학교,서울특별시 용산구 신흥로3가길 66,37.5430815444968,126.984284175086,07040003030,396명,0명,396명,http://bosung.sen.hs.kr,일반계 
동일여자고등학교,서울특별시 금천구 탑골로10길 45,37.4519362557404,126.915819922214,02-803-9806,607명,0명,607명,http://dongilg.sen.hs.kr,일반계 
영등포여자고등학교,서울특별시 영등포구 영등포로62길 13,37.5153884476796,126.915356313843,02-843-0479,434명,0명,434명,http://ydpg.sen.hs.kr,일반계 
영훈고등학교,서울특별시 강북구 도봉로13가길 19,37.6146818749027,127.02809331872,02-986-2500,976명,486명,490명,http://younghoon.sen.hs.kr,일반계 
덕성여자고등학교,서울특별시 종로구 율곡로3길 50,37.5777608153459,126.983558137257,02-734-6871,604명,0명,604명,http://duksung.sen.hs.kr,일반계 
가재울고등학교,서울특별시 서대문구 수색로 100-35,37.5743637013203,126.909529666957,02-6351-0500,635명,307명,328명,http://gajaeul.sen.hs.kr,일반계 
광양고등학교,서울특별시 광진구 자양로3가길 31,37.529378916523,127.085182284683,02-446-1435,480명,235명,245명,http://gwangyang.sen.hs.kr,일반계 
선정국제관광고등학교,서울특별시 은평구 서오릉로20길 19,37.6187045126614,126.909031611714,02-3156-1600,266명,93명,173명,http://sjt.sen.hs.kr,특성화 
서울아이티고등학교,서울특별시 노원구 섬밭로 299,37.6424184430399,127.06244927375,02-948-1901,562명,487명,75명,http://seoulit.sen.hs.kr,공업계 공업계 
미양고등학교,서울특별시 강북구 인수봉로 39,37.6236671693342,127.012179171162,02-982-6104,513명,296명,217명,http://mi-yang.sen.hs.kr,일반계 
광신방송예술고등학교,서울특별시 관악구 광신길 141,37.4644762024804,126.925940565455,02-881-8612,364명,143명,221명,http://ksmedia.sen.hs.kr,상업계 
서울동산고등학교,서울특별시 노원구 공릉로 257,37.6307779754887,127.073998366297,02-971-0903,910명,405명,505명,http://seouldongsan.sen.hs.kr,가사계  | 가사실업계  | 상업계  | 상업정보계열 
영등포고등학교부설방송통신고등학교,서울특별시 동작구 등용로8길 5,37.5080846020876,126.933143484357,070-4675-3200,209명,82명,127명,http://www.cyber.hs.kr/achs/ydp/,일반계 
서문여자고등학교,서울특별시 서초구 동광로12길 84,37.4889197255873,126.984545759343,02-599-6061,873명,0명,873명,http://suhmoon.sen.hs.kr,일반계 
남강고등학교,서울특별시 관악구 난곡로34길 80,37.4713756726623,126.924909105757,02-839-1701,624명,624명,0명,http://namkang.sen.hs.kr,일반계 
경동고등학교부설방송통신고등학교,서울특별시 성북구 보문로29길 49,37.5866013303355,127.01603168441,02-928-2077,267명,93명,174명,http://kyungdong.cyber.hs.kr,일반계 
독산고등학교,서울특별시 금천구 문성로 64,37.4762187185354,126.910939635513,02-857-6248,565명,277명,288명,http://doksan.sen.hs.kr,일반계 
등촌고등학교,서울특별시 강서구 공항대로39길 115,37.5629452192593,126.845046119983,02-3665-6045,491명,193명,298명,http://dch.sen.hs.kr,일반계 
서울예술고등학교,서울특별시 종로구 평창문화로 70,37.6057568225162,126.967890699043,02-2287-0500,1074명,181명,893명,http://yego.or.kr,예술계 
진선여자고등학교,서울특별시 강남구 선릉로85길 27,37.5023028920315,127.048286565491,02-2148-0400,877명,0명,877명,http://jinseon.sen.hs.kr,일반계 
일신여자상업고등학교,서울특별시 송파구 송파대로38길 8,37.5017941334924,127.114241325581,02-2140-8223,554명,0명,554명,http://ilshin.sen.hs.kr,상업계 
청암예술학교,서울특별시 노원구 중계로 244,37.6517772138584,127.073859531237,02-930-6515,2명,1명,1명,http://ca-art.hs.kr,공업계  | 예술계 
신도고등학교,서울특별시 은평구 통일로 961,37.6291325083008,126.918748608965,02-3157-0021,599명,327명,272명,http://sindo.sen.hs.kr,일반계 
풍문고등학교,서울특별시 강남구 자곡로 152,37.4713361652893,127.09996343408,02-3451-8800,813명,314명,499명,http://poongmoon.sen.hs.kr,일반계 
단국대학교부속소프트웨어고등학교,서울특별시 강남구 도곡로64길 21,37.4956174948977,127.057768228297,02-2116-0115,304명,304명,0명,http://dankook.sen.hs.kr,공업계 
서울방송고등학교,서울특별시 성동구 동호로5길 131,37.5477744781642,127.011037345163,02-2281-0091,458명,253명,205명,https://seb.sen.hs.kr,특성화 
신림고등학교,서울특별시 관악구 문성로 119,37.4792104943499,126.916967177377,02-6219-8300,473명,177명,296명,http://sillim.sen.hs.kr,일반계 
동덕여자고등학교,서울특별시 서초구 효령로2길 123-5,37.4758460567445,126.992615816174,02-586-5418,892명,0명,892명,http://dongduk.sen.hs.kr,상업계  | 일반계 
덕일전자공업고등학교,서울특별시 구로구 서해안로21길 5-12,37.4905365201163,126.837134461147,02-2613-2762,180명,159명,21명,http://di.sen.hs.kr,공업계 공업계 
금옥여자고등학교,서울특별시 양천구 신정로 213,37.5109653172242,126.843971681779,02-2086-7502,699명,0명,699명,http://geumok.sen.hs.kr,일반계 
구현고등학교,서울특별시 구로구 경인로53가길 17,37.5022832205782,126.874418207198,02-2628-8916,711명,348명,363명,http://guhyun.sen.hs.kr,일반계 
양천고등학교,서울특별시 양천구 신정로14길 13,37.5083205987323,126.845202760621,02-2605-5996,873명,873명,0명,http://yangcheon.sen.hs.kr,일반계 
인창고등학교,서울특별시 서대문구 경기대로 65,37.564885131451,126.964023197643,02-360-3700,494명,494명,0명,http://inchang.sen.hs.kr,일반계 
서울항공비즈니스고등학교,서울특별시 강서구 방화대로34길 13,37.5692177821112,126.817040800626,02-2665-5900,267명,175명,92명,http://sab.sen.hs.kr,가사실업계  | 보건·복지  | 상업계 
동국대학교사범대학부속고등학교,서울특별시 동대문구 장안벚꽃로 201,37.5780471818476,127.075133018965,02-6913-1511,915명,915명,0명,http://ddbk.sen.hs.kr,일반계 
도선고등학교,서울특별시 성동구 마장로 156,37.5668439494,127.026995731182,02-2292-8176,476명,206명,270명,http://dosun.sen.hs.kr,일반계 
미래산업과학고등학교,서울특별시 노원구 덕릉로82길 54,37.658779482984,127.07844069313,02-933-7671,528명,350명,178명,http://mist.sen.hs.kr,공업계 
한양대학교사범대학부속고등학교,서울특별시 성동구 마조로 42,37.5619188387132,127.042324044658,02-2200-3520,941명,130명,811명,http://www.hanyang-u.hs.kr/,일반계 
국립국악고등학교,서울특별시 강남구 개포로22길 65,37.4762397420077,127.051213825746,02-3460-0500,437명,74명,363명,http://gugak.sen.hs.kr,예술계 
서울영상고등학교,서울특별시 양천구 목동로11길 46,37.5233044400227,126.860293524636,02-2602-7121,397명,166명,231명,http://youngsang.sen.hs.kr,특성화 
충암고등학교,서울특별시 은평구 가좌로5길 5,37.5846402882465,126.921809482886,02-309-0236,1048명,1048명,0명,http://www.cham.sen.hs.kr,일반계 
월계고등학교,서울특별시 노원구 초안산로5길 66,37.6317330134184,127.048715943694,02-908-0062,496명,263명,233명,http://wg.sen.hs.kr,일반계 
덕원예술고등학교,서울특별시 강서구 강서로45길 91-44,37.5486225773288,126.829024518952,02-2660-7911,579명,73명,506명,http://dwarts.sen.hs.kr,예술계 
중앙고등학교,서울특별시 종로구 창덕궁길 164,37.5837882231459,126.987472622092,02-742-1321,829명,829명,0명,http://choongang.sen.hs.kr,일반계 
동명여자고등학교,서울특별시 은평구 통일로 793,37.6144187859471,126.92282044301,02-385-0652,871명,0명,871명,http://dongmyung.sen.hs.kr,일반계 
신현고등학교,서울특별시 중랑구 봉화산로 174,37.6052490449627,127.092949934138,02-3422-2713,598명,311명,287명,http://shinhyeon.sen.hs.kr,일반계 
동북고등학교,서울특별시 강동구 강동대로 305,37.5202406144077,127.139450654266,02-477-2280,1010명,1010명,0명,http://dongbuk.sen.hs.kr,일반계 
하나고등학교,서울특별시 은평구 연서로 535,37.6416375903135,126.936930247565,02-6913-1111,607명,298명,309명,http://www.hana.hs.kr,일반계 
경일고등학교,서울특별시 성동구 성수일로 27,37.5438298177401,127.047868294458,02-463-3520,337명,185명,152명,http://kyungil.sen.hs.kr,일반계 
경동고등학교,서울특별시 성북구 보문로29길 49,37.5866013303355,127.01603168441,02-928-2353,533명,533명,0명,http://kyungdong.sen.hs.kr,일반계 
문정고등학교,서울특별시 송파구 송이로34길 62,37.4851784987927,127.126692082604,02-406-0061,701명,379명,322명,http://mj.sen.hs.kr,일반계 
휘문고등학교,서울특별시 강남구 역삼로 541,37.5052894535671,127.061993880621,02-500-9500,1209명,1209명,0명,http://whimoon.hs.kr/,일반계 
서울디자인고등학교,서울특별시 마포구 백범로 139,37.5467017705682,126.946905266201,02-715-2261,894명,428명,466명,http://seodi.sen.hs.kr,공업계 공업계 
염광여자메디텍고등학교,서울특별시 노원구 월계로45가길 9,37.6302844506448,127.049264552091,02-994-3104,333명,0명,333명,http://ykm.sen.hs.kr,가사계  | 공업계  | 상업계  | 예술계  | 특성화 
신서고등학교,서울특별시 양천구 은행정로 42,37.5239143189255,126.860209579436,02-2690-0400,550명,279명,271명,http://sinseo.sen.hs.kr,일반계 
도봉고등학교,서울특별시 도봉구 도봉산길 27,37.6867550062856,127.042578432977,02-3491-4283,197명,102명,95명,http://db2004.sen.hs.kr,일반계 
이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,37.6031323992803,127.105332396209,02-2209-0146,498명,0명,498명,https://ewhamedia.sen.hs.kr,특성화 
경복고등학교부설방송통신고등학교,서울특별시 종로구 자하문로28가길 9,37.585945671102,126.971510913077,02-397-5470,368명,103명,265명,http://www.cyber.hs.kr/user/index.do,일반계 
서울국제고등학교,서울특별시 종로구 성균관로13길 40,37.5917911485864,126.995490680124,02-743-9385,421명,98명,323명,http://sghs.sen.hs.kr,국제계 
한강미디어고등학교,서울특별시 영등포구 선유로55길 22,37.5393010496265,126.897109034358,02-2671-1448,525명,306명,219명,http://hangang-ech.sen.hs.kr,특성화 
성동고등학교,서울특별시 중구 퇴계로90길 17,37.5641621970073,127.022389203196,02-2237-2412,411명,411명,0명,http://sungdong.sen.hs.kr,일반계 
서울고등학교,서울특별시 서초구 효령로 197,37.4842930566875,127.004901860862,02-582-8151,1216명,1216명,0명,http://seoul.sen.hs.kr,일반계 
용산고등학교,서울특별시 용산구 두텁바위로 60,37.5458673821179,126.980327669219,02-3706-6700,837명,837명,0명,http://yongsan.sen.hs.kr,일반계 
명일여자고등학교,서울특별시 강동구 명일로 350,37.5497763325665,127.149581506712,02-481-8192,550명,0명,550명,http://myungil.sen.hs.kr,일반계 
마포고등학교,서울특별시 강서구 화곡로 403,37.5600277060889,126.85286487714,02-3663-2583,771명,771명,0명,http://mapo.sen.hs.kr,일반계 
건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120,37.539182674872,127.074711902268,070-7012-3500,966명,579명,387명,http://konkuk.sen.hs.kr,일반계 
경문고등학교,서울특별시 동작구 동작대로 171,37.4934188575707,126.982273400501,02-535-1301,624명,624명,0명,http://kyungmoon.sen.hs.kr,일반계 
서울전자고등학교,서울특별시 서초구 과천대로 852-23,37.4694909673091,126.988245947982,02-6011-4100,139명,117명,22명,http://e-seoul.sen.hs.kr,특성화 
신목고등학교,서울특별시 양천구 안양천로 739,37.512909431854,126.873606945101,070-8720-5010,1067명,475명,592명,http://shinmok.sen.hs.kr,일반계 
